tag,step,value
train/approx_kl,993280,0.07477212697267532
train/approx_kl,995328,0.029227783903479576
train/approx_kl,997376,0.021840572357177734
train/approx_kl,999424,0.0308819729834795
train/approx_kl,1001472,0.04293127357959747
train/clip_fraction,4096,0.24541015923023224
train/clip_fraction,6144,0.213623046875
train/clip_fraction,8192,0.2889648377895355
train/clip_fraction,10240,0.20878906548023224
train/clip_fraction,12288,0.23505859076976776
train/clip_fraction,14336,0.2862304747104645
train/clip_fraction,16384,0.256591796875
train/clip_fraction,18432,0.22939452528953552
train/clip_fraction,20480,0.292724609375
train/clip_fraction,22528,0.20839843153953552
train/clip_fraction,24576,0.23623046278953552
train/clip_fraction,26624,0.19179686903953552
train/clip_fraction,28672,0.24609375
train/clip_fraction,30720,0.24897460639476776
train/clip_fraction,32768,0.22519531846046448
train/clip_fraction,34816,0.30830079317092896
train/clip_fraction,36864,0.22504882514476776
train/clip_fraction,38912,0.293701171875
train/clip_fraction,40960,0.2925781309604645
train/clip_fraction,43008,0.23403319716453552
train/clip_fraction,45056,0.24687500298023224
train/clip_fraction,47104,0.18935546278953552
train/clip_fraction,49152,0.22187499701976776
train/clip_fraction,51200,0.27934569120407104
train/clip_fraction,53248,0.30224609375
train/clip_fraction,55296,0.27753907442092896
train/clip_fraction,57344,0.2796386778354645
train/clip_fraction,59392,0.3045898377895355
train/clip_fraction,61440,0.33330076932907104
train/clip_fraction,63488,0.35791015625
train/clip_fraction,65536,0.35380858182907104
train/clip_fraction,67584,0.3515625
train/clip_fraction,69632,0.336181640625
train/clip_fraction,71680,0.44999998807907104
train/clip_fraction,73728,0.39208984375
train/clip_fraction,75776,0.427734375
train/clip_fraction,77824,0.48388671875
train/clip_fraction,79872,0.38984376192092896
train/clip_fraction,81920,0.564501941204071
train/clip_fraction,83968,0.4852050840854645
train/clip_fraction,86016,0.499267578125
train/clip_fraction,88064,0.5437988042831421
train/clip_fraction,90112,0.4737304747104645
train/clip_fraction,92160,0.40087890625
train/clip_fraction,94208,0.4417968690395355
train/clip_fraction,96256,0.40922850370407104
train/clip_fraction,98304,0.46806639432907104
train/clip_fraction,100352,0.44804686307907104
train/clip_fraction,102400,0.45854490995407104
train/clip_fraction,104448,0.4974121153354645
train/clip_fraction,106496,0.47802734375
train/clip_fraction,108544,0.44648438692092896
train/clip_fraction,110592,0.556347668170929
train/clip_fraction,112640,0.583984375
train/clip_fraction,114688,0.6292480230331421
train/clip_fraction,116736,0.6231445074081421
train/clip_fraction,118784,0.585644543170929
train/clip_fraction,120832,0.551513671875
train/clip_fraction,122880,0.52294921875
train/clip_fraction,124928,0.5809081792831421
train/clip_fraction,126976,0.668408215045929
train/clip_fraction,129024,0.850341796875
train/clip_fraction,131072,0.660107433795929
train/clip_fraction,133120,0.6026366949081421
train/clip_fraction,135168,0.741943359375
train/clip_fraction,137216,0.7225097417831421
train/clip_fraction,139264,0.772167980670929
train/clip_fraction,141312,0.40205079317092896
train/clip_fraction,143360,0.373046875
train/clip_fraction,145408,0.3060058653354645
train/clip_fraction,147456,0.20854492485523224
train/clip_fraction,149504,0.336181640625
train/clip_fraction,151552,0.2545410096645355
train/clip_fraction,153600,0.18740233778953552
train/clip_fraction,155648,0.25541990995407104
train/clip_fraction,157696,0.26982420682907104
train/clip_fraction,159744,0.3165039122104645
train/clip_fraction,161792,0.11562500149011612
train/clip_fraction,163840,0.24326172471046448
train/clip_fraction,165888,0.2669921815395355
train/clip_fraction,167936,0.2662109434604645
train/clip_fraction,169984,0.251220703125
train/clip_fraction,172032,0.3173828125
train/clip_fraction,174080,0.17236328125
train/clip_fraction,176128,0.3761230409145355
train/clip_fraction,178176,0.2835449278354645
train/clip_fraction,180224,0.27705079317092896
train/clip_fraction,182272,0.2977539002895355
train/clip_fraction,184320,0.38920897245407104
train/clip_fraction,186368,0.47294920682907104
train/clip_fraction,188416,0.28876954317092896
train/clip_fraction,190464,0.3716796934604645
train/clip_fraction,192512,0.19453124701976776
train/clip_fraction,194560,0.2809081971645355
train/clip_fraction,196608,0.43486326932907104
train/clip_fraction,198656,0.43842774629592896
train/clip_fraction,200704,0.4791503846645355
train/clip_fraction,202752,0.3004394471645355
train/clip_fraction,204800,0.39287108182907104
train/clip_fraction,206848,0.4320312440395355
train/clip_fraction,208896,0.419189453125
train/clip_fraction,210944,0.28520506620407104
train/clip_fraction,212992,0.4518066346645355
train/clip_fraction,215040,0.3800292909145355
train/clip_fraction,217088,0.4388671815395355
train/clip_fraction,219136,0.3968749940395355
train/clip_fraction,221184,0.4326171875
train/clip_fraction,223232,0.4825683534145355
train/clip_fraction,225280,0.42241209745407104
train/clip_fraction,227328,0.4676757752895355
train/clip_fraction,229376,0.442138671875
train/clip_fraction,231424,0.43896484375
train/clip_fraction,233472,0.38916015625
train/clip_fraction,235520,0.4102539122104645
train/clip_fraction,237568,0.405029296875
train/clip_fraction,239616,0.44194334745407104
train/clip_fraction,241664,0.494384765625
train/clip_fraction,243712,0.4280761778354645
train/clip_fraction,245760,0.47050780057907104
train/clip_fraction,247808,0.715283215045929
train/clip_fraction,249856,0.47441405057907104
train/clip_fraction,251904,0.4327148497104645
train/clip_fraction,253952,0.47856444120407104
train/clip_fraction,256000,0.527392566204071
train/clip_fraction,258048,0.5555664300918579
train/clip_fraction,260096,0.541943371295929
train/clip_fraction,262144,0.4912109375
train/clip_fraction,264192,0.526806652545929
train/clip_fraction,266240,0.4502929747104645
train/clip_fraction,268288,0.43901365995407104
train/clip_fraction,270336,0.531933605670929
train/clip_fraction,272384,0.41650390625
train/clip_fraction,274432,0.52001953125
train/clip_fraction,276480,0.467529296875
train/clip_fraction,278528,0.40625
train/clip_fraction,280576,0.49755859375
train/clip_fraction,282624,0.45820313692092896
train/clip_fraction,284672,0.5882323980331421
train/clip_fraction,286720,0.5265136957168579
train/clip_fraction,288768,0.5421386957168579
train/clip_fraction,290816,0.53466796875
train/clip_fraction,292864,0.8446289300918579
train/clip_fraction,294912,0.793994128704071
train/clip_fraction,296960,0.5609375238418579
train/clip_fraction,299008,0.5772460699081421
train/clip_fraction,301056,0.5975097417831421
train/clip_fraction,303104,0.574658215045929
train/clip_fraction,305152,0.49311524629592896
train/clip_fraction,307200,0.994873046875
train/clip_fraction,309248,0.819531261920929
train/clip_fraction,311296,0.550097644329071
train/clip_fraction,313344,0.585742175579071
train/clip_fraction,315392,0.522021472454071
train/clip_fraction,317440,0.5089355707168579
train/clip_fraction,319488,0.5279296636581421
train/clip_fraction,321536,0.4775390625
train/clip_fraction,323584,0.500781238079071
train/clip_fraction,325632,0.44291990995407104
train/clip_fraction,327680,0.47612303495407104
train/clip_fraction,329728,0.4212402403354645
train/clip_fraction,331776,0.5174316167831421
train/clip_fraction,333824,0.4029785096645355
train/clip_fraction,335872,0.505859375
train/clip_fraction,337920,0.45537108182907104
train/clip_fraction,339968,0.4876953065395355
train/clip_fraction,342016,0.5376952886581421
train/clip_fraction,344064,0.49516600370407104
train/clip_fraction,346112,0.4137206971645355
train/clip_fraction,348160,0.498046875
train/clip_fraction,350208,0.48261719942092896
train/clip_fraction,352256,0.46503907442092896
train/clip_fraction,354304,0.523681640625
train/clip_fraction,356352,0.4454101622104645
train/clip_fraction,358400,0.48881834745407104
train/clip_fraction,360448,0.4476074278354645
train/clip_fraction,362496,0.4769043028354645
train/clip_fraction,364544,0.419189453125
train/clip_fraction,366592,0.3645996153354645
train/clip_fraction,368640,0.42451173067092896
train/clip_fraction,370688,0.4476074278354645
train/clip_fraction,372736,0.43193358182907104
train/clip_fraction,374784,0.4044433534145355
train/clip_fraction,376832,0.44023436307907104
train/clip_fraction,378880,0.4305175840854645
train/clip_fraction,380928,0.40205079317092896
train/clip_fraction,382976,0.4088378846645355
train/clip_fraction,385024,0.44189453125
train/clip_fraction,387072,0.3712402284145355
train/clip_fraction,389120,0.4120117127895355
train/clip_fraction,391168,0.3985839784145355
train/clip_fraction,393216,0.48124998807907104
train/clip_fraction,395264,0.4688476622104645
train/clip_fraction,397312,0.41064453125
train/clip_fraction,399360,0.40034180879592896
train/clip_fraction,401408,0.444091796875
train/clip_fraction,403456,0.367919921875
train/clip_fraction,405504,0.4237304627895355
train/clip_fraction,407552,0.339599609375
train/clip_fraction,409600,0.4017089903354645
train/clip_fraction,411648,0.40576171875
train/clip_fraction,413696,0.39179688692092896
train/clip_fraction,415744,0.4344726502895355
train/clip_fraction,417792,0.32709962129592896
train/clip_fraction,419840,0.3819335997104645
train/clip_fraction,421888,0.384033203125
train/clip_fraction,423936,0.3902343809604645
train/clip_fraction,425984,0.36787110567092896
train/clip_fraction,428032,0.36284178495407104
train/clip_fraction,430080,0.4527343809604645
train/clip_fraction,432128,0.36430662870407104
train/clip_fraction,434176,0.37763673067092896
train/clip_fraction,436224,0.3350585997104645
train/clip_fraction,438272,0.3548339903354645
train/clip_fraction,440320,0.36821287870407104
train/clip_fraction,442368,0.35014647245407104
train/clip_fraction,444416,0.41845703125
train/clip_fraction,446464,0.32890623807907104
train/clip_fraction,448512,0.3741210997104645
train/clip_fraction,450560,0.403564453125
train/clip_fraction,452608,0.3756347596645355
train/clip_fraction,454656,0.3992675840854645
train/clip_fraction,456704,0.35078126192092896
train/clip_fraction,458752,0.32221680879592896
train/clip_fraction,460800,0.412353515625
train/clip_fraction,462848,0.32050782442092896
train/clip_fraction,464896,0.32563477754592896
train/clip_fraction,466944,0.40605467557907104
train/clip_fraction,468992,0.32988280057907104
train/clip_fraction,471040,0.38408201932907104
train/clip_fraction,473088,0.36542969942092896
train/clip_fraction,475136,0.380859375
train/clip_fraction,477184,0.34843748807907104
train/clip_fraction,479232,0.40581053495407104
train/clip_fraction,481280,0.41020506620407104
train/clip_fraction,483328,0.32915037870407104
train/clip_fraction,485376,0.365234375
train/clip_fraction,487424,0.4166503846645355
train/clip_fraction,489472,0.3622070252895355
train/clip_fraction,491520,0.3932128846645355
train/clip_fraction,493568,0.404541015625
train/clip_fraction,495616,0.34814453125
train/clip_fraction,497664,0.3682617247104645
train/clip_fraction,499712,0.2710937559604645
train/clip_fraction,501760,0.36455076932907104
train/clip_fraction,503808,0.35737305879592896
train/clip_fraction,505856,0.29096680879592896
train/clip_fraction,507904,0.29243165254592896
train/clip_fraction,509952,0.34135740995407104
train/clip_fraction,512000,0.387451171875
train/clip_fraction,514048,0.37080079317092896
train/clip_fraction,516096,0.36796873807907104
train/clip_fraction,518144,0.34843748807907104
train/clip_fraction,520192,0.33662110567092896
train/clip_fraction,522240,0.34858399629592896
train/clip_fraction,524288,0.40703123807907104
train/clip_fraction,526336,0.28857421875
train/clip_fraction,528384,0.32368165254592896
train/clip_fraction,530432,0.36762696504592896
train/clip_fraction,532480,0.38520509004592896
train/clip_fraction,534528,0.29277342557907104
train/clip_fraction,536576,0.3623046875
train/clip_fraction,538624,0.32036131620407104
train/clip_fraction,540672,0.3880859315395355
train/clip_fraction,542720,0.403564453125
train/clip_fraction,544768,0.36860352754592896
train/clip_fraction,546816,0.3170410096645355
train/clip_fraction,548864,0.3585449159145355
train/clip_fraction,550912,0.33955079317092896
train/clip_fraction,552960,0.38457030057907104
train/clip_fraction,555008,0.29082030057907104
train/clip_fraction,557056,0.3526855409145355
train/clip_fraction,559104,0.28974610567092896
train/clip_fraction,561152,0.31201171875
train/clip_fraction,563200,0.40522462129592896
train/clip_fraction,565248,0.36162108182907104
train/clip_fraction,567296,0.2867675721645355
train/clip_fraction,569344,0.2916015684604645
train/clip_fraction,571392,0.3324218690395355
train/clip_fraction,573440,0.35981446504592896
train/clip_fraction,575488,0.330322265625
train/clip_fraction,577536,0.2693847715854645
train/clip_fraction,579584,0.33354490995407104
train/clip_fraction,581632,0.26362305879592896
train/clip_fraction,583680,0.36835938692092896
train/clip_fraction,585728,0.24379882216453552
train/clip_fraction,587776,0.330078125
train/clip_fraction,589824,0.32841795682907104
train/clip_fraction,591872,0.3211425840854645
train/clip_fraction,593920,0.32075196504592896
train/clip_fraction,595968,0.2986816465854645
train/clip_fraction,598016,0.376708984375
train/clip_fraction,600064,0.31303709745407104
train/clip_fraction,602112,0.27226561307907104
train/clip_fraction,604160,0.2528320252895355
train/clip_fraction,606208,0.16831055283546448
train/clip_fraction,608256,0.2687011659145355
train/clip_fraction,610304,0.2867675721645355
train/clip_fraction,612352,0.3408203125
train/clip_fraction,614400,0.2603515684604645
train/clip_fraction,616448,0.3055664002895355
train/clip_fraction,618496,0.34453123807907104
train/clip_fraction,620544,0.28422850370407104
train/clip_fraction,622592,0.21928711235523224
train/clip_fraction,624640,0.20708008110523224
train/clip_fraction,626688,0.31586915254592896
train/clip_fraction,628736,0.24282225966453552
train/clip_fraction,630784,0.35566407442092896
train/clip_fraction,632832,0.33349609375
train/clip_fraction,634880,0.2920898497104645
train/clip_fraction,636928,0.34404295682907104
train/clip_fraction,638976,0.3429199159145355
train/clip_fraction,641024,0.24057617783546448
train/clip_fraction,643072,0.3075195252895355
train/clip_fraction,645120,0.2615722715854645
train/clip_fraction,647168,0.255859375
train/clip_fraction,649216,0.3128418028354645
train/clip_fraction,651264,0.3812011778354645
train/clip_fraction,653312,0.339599609375
train/clip_fraction,655360,0.3187011778354645
train/clip_fraction,657408,0.34912109375
train/clip_fraction,659456,0.28496092557907104
train/clip_fraction,661504,0.35546875
train/clip_fraction,663552,0.3231445252895355
train/clip_fraction,665600,0.3023925721645355
train/clip_fraction,667648,0.25932615995407104
train/clip_fraction,669696,0.3837890625
train/clip_fraction,671744,0.31147462129592896
train/clip_fraction,673792,0.2608886659145355
train/clip_fraction,675840,0.2606445252895355
train/clip_fraction,677888,0.29374998807907104
train/clip_fraction,679936,0.29707032442092896
train/clip_fraction,681984,0.26953125
train/clip_fraction,684032,0.32011717557907104
train/clip_fraction,686080,0.2879394590854645
train/clip_fraction,688128,0.2840332090854645
train/clip_fraction,690176,0.3389648497104645
train/clip_fraction,692224,0.2998046875
train/clip_fraction,694272,0.3116210997104645
train/clip_fraction,696320,0.277099609375
train/clip_fraction,698368,0.3362793028354645
train/clip_fraction,700416,0.30561524629592896
train/clip_fraction,702464,0.26411134004592896
train/clip_fraction,704512,0.21157225966453552
train/clip_fraction,706560,0.2854980528354645
train/clip_fraction,708608,0.31547850370407104
train/clip_fraction,710656,0.33466798067092896
train/clip_fraction,712704,0.34028321504592896
train/clip_fraction,714752,0.30976563692092896
train/clip_fraction,716800,0.330322265625
train/clip_fraction,718848,0.3086914122104645
train/clip_fraction,720896,0.30668944120407104
train/clip_fraction,722944,0.2833496034145355
train/clip_fraction,724992,0.34624022245407104
train/clip_fraction,727040,0.326416015625
train/clip_fraction,729088,0.3074707090854645
train/clip_fraction,731136,0.2972168028354645
train/clip_fraction,733184,0.34892576932907104
train/clip_fraction,735232,0.323974609375
train/clip_fraction,737280,0.29912108182907104
train/clip_fraction,739328,0.32426756620407104
train/clip_fraction,741376,0.294189453125
train/clip_fraction,743424,0.2721191346645355
train/clip_fraction,745472,0.3057617247104645
train/clip_fraction,747520,0.3113769590854645
train/clip_fraction,749568,0.3206543028354645
train/clip_fraction,751616,0.33222657442092896
train/clip_fraction,753664,0.31035155057907104
train/clip_fraction,755712,0.3428710997104645
train/clip_fraction,757760,0.3043456971645355
train/clip_fraction,759808,0.2550292909145355
train/clip_fraction,761856,0.3824706971645355
train/clip_fraction,763904,0.3009277284145355
train/clip_fraction,765952,0.28022462129592896
train/clip_fraction,768000,0.371337890625
train/clip_fraction,770048,0.2738281190395355
train/clip_fraction,772096,0.23178711533546448
train/clip_fraction,774144,0.33203125
train/clip_fraction,776192,0.32905274629592896
train/clip_fraction,778240,0.2984863221645355
train/clip_fraction,780288,0.3206543028354645
train/clip_fraction,782336,0.294921875
train/clip_fraction,784384,0.33759766817092896
train/clip_fraction,786432,0.368408203125
train/clip_fraction,788480,0.2899414002895355
train/clip_fraction,790528,0.3418945372104645
train/clip_fraction,792576,0.25410157442092896
train/clip_fraction,794624,0.2811035215854645
train/clip_fraction,796672,0.2950195372104645
train/clip_fraction,798720,0.17768554389476776
train/clip_fraction,800768,0.350830078125
train/clip_fraction,802816,0.2908691465854645
train/clip_fraction,804864,0.31230467557907104
train/clip_fraction,806912,0.3115234375
train/clip_fraction,808960,0.2903808653354645
train/clip_fraction,811008,0.28632813692092896
train/clip_fraction,813056,0.25102537870407104
train/clip_fraction,815104,0.2872558534145355
train/clip_fraction,817152,0.24448242783546448
train/clip_fraction,819200,0.2958984375
train/clip_fraction,821248,0.25629884004592896
train/clip_fraction,823296,0.23125000298023224
train/clip_fraction,825344,0.36430662870407104
train/clip_fraction,827392,0.27763670682907104
train/clip_fraction,829440,0.3046875
train/clip_fraction,831488,0.2960449159145355
train/clip_fraction,833536,0.2635253965854645
train/clip_fraction,835584,0.3252929747104645
train/clip_fraction,837632,0.366455078125
train/clip_fraction,839680,0.3331542909145355
train/clip_fraction,841728,0.31962889432907104
train/clip_fraction,843776,0.224365234375
train/clip_fraction,845824,0.20073242485523224
train/clip_fraction,847872,0.3251953125
train/clip_fraction,849920,0.3307128846645355
train/clip_fraction,851968,0.23452147841453552
train/clip_fraction,854016,0.334716796875
train/clip_fraction,856064,0.28168946504592896
train/clip_fraction,858112,0.32197266817092896
train/clip_fraction,860160,0.2879394590854645
train/clip_fraction,862208,0.282958984375
train/clip_fraction,864256,0.3445800840854645
train/clip_fraction,866304,0.2914062440395355
train/clip_fraction,868352,0.2801757752895355
train/clip_fraction,870400,0.28803712129592896
train/clip_fraction,872448,0.2574706971645355
train/clip_fraction,874496,0.325439453125
train/clip_fraction,876544,0.31562501192092896
train/clip_fraction,878592,0.31831055879592896
train/clip_fraction,880640,0.30156248807907104
train/clip_fraction,882688,0.35302734375
train/clip_fraction,884736,0.28325194120407104
train/clip_fraction,886784,0.26411134004592896
train/clip_fraction,888832,0.353759765625
train/clip_fraction,890880,0.31196290254592896
train/clip_fraction,892928,0.3038085997104645
train/clip_fraction,894976,0.26079100370407104
train/clip_fraction,897024,0.26860350370407104
train/clip_fraction,899072,0.284423828125
train/clip_fraction,901120,0.26030272245407104
train/clip_fraction,903168,0.2774414122104645
train/clip_fraction,905216,0.31367188692092896
train/clip_fraction,907264,0.29497069120407104
train/clip_fraction,909312,0.25688475370407104
train/clip_fraction,911360,0.35371094942092896
train/clip_fraction,913408,0.38105469942092896
train/clip_fraction,915456,0.26323240995407104
train/clip_fraction,917504,0.30400389432907104
train/clip_fraction,919552,0.303955078125
train/clip_fraction,921600,0.2994140684604645
train/clip_fraction,923648,0.33867186307907104
train/clip_fraction,925696,0.2930664122104645
train/clip_fraction,927744,0.330810546875
train/clip_fraction,929792,0.32451170682907104
train/clip_fraction,931840,0.38427734375
train/clip_fraction,933888,0.2840820252895355
train/clip_fraction,935936,0.286865234375
train/clip_fraction,937984,0.313232421875
train/clip_fraction,940032,0.3016601502895355
train/clip_fraction,942080,0.27265626192092896
train/clip_fraction,944128,0.3932128846645355
train/clip_fraction,946176,0.34174805879592896
train/clip_fraction,948224,0.40678709745407104
train/clip_fraction,950272,0.263671875
train/clip_fraction,952320,0.3785156309604645
train/clip_fraction,954368,0.3019042909145355
train/clip_fraction,956416,0.27495115995407104
train/clip_fraction,958464,0.28950196504592896
train/clip_fraction,960512,0.3681640625
train/clip_fraction,962560,0.29228514432907104
train/clip_fraction,964608,0.302978515625
train/clip_fraction,966656,0.2953124940395355
train/clip_fraction,968704,0.33647459745407104
train/clip_fraction,970752,0.32275390625
train/clip_fraction,972800,0.3006835877895355
train/clip_fraction,974848,0.321044921875
train/clip_fraction,976896,0.344482421875
train/clip_fraction,978944,0.30278319120407104
train/clip_fraction,980992,0.29790037870407104
train/clip_fraction,983040,0.33515626192092896
train/clip_fraction,985088,0.300537109375
train/clip_fraction,987136,0.33354490995407104
train/clip_fraction,989184,0.30498045682907104
train/clip_fraction,991232,0.35502928495407104
train/clip_fraction,993280,0.3125
train/clip_fraction,995328,0.32807618379592896
train/clip_fraction,997376,0.3209472596645355
train/clip_fraction,999424,0.34111326932907104
train/clip_fraction,1001472,0.2818847596645355
train/clip_range,4096,0.20000000298023224
train/clip_range,6144,0.20000000298023224
train/clip_range,8192,0.20000000298023224
train/clip_range,10240,0.20000000298023224
train/clip_range,12288,0.20000000298023224
train/clip_range,14336,0.20000000298023224
train/clip_range,16384,0.20000000298023224
train/clip_range,18432,0.20000000298023224
train/clip_range,20480,0.20000000298023224
train/clip_range,22528,0.20000000298023224
train/clip_range,24576,0.20000000298023224
train/clip_range,26624,0.20000000298023224
train/clip_range,28672,0.20000000298023224
train/clip_range,30720,0.20000000298023224
train/clip_range,32768,0.20000000298023224
train/clip_range,34816,0.20000000298023224
train/clip_range,36864,0.20000000298023224
train/clip_range,38912,0.20000000298023224
train/clip_range,40960,0.20000000298023224
train/clip_range,43008,0.20000000298023224
train/clip_range,45056,0.20000000298023224
train/clip_range,47104,0.20000000298023224
train/clip_range,49152,0.20000000298023224
train/clip_range,51200,0.20000000298023224
train/clip_range,53248,0.20000000298023224
train/clip_range,55296,0.20000000298023224
train/clip_range,57344,0.20000000298023224
train/clip_range,59392,0.20000000298023224
train/clip_range,61440,0.20000000298023224
train/clip_range,63488,0.20000000298023224
train/clip_range,65536,0.20000000298023224
train/clip_range,67584,0.20000000298023224
train/clip_range,69632,0.20000000298023224
train/clip_range,71680,0.20000000298023224
train/clip_range,73728,0.20000000298023224
train/clip_range,75776,0.20000000298023224
train/clip_range,77824,0.20000000298023224
train/clip_range,79872,0.20000000298023224
train/clip_range,81920,0.20000000298023224
train/clip_range,83968,0.20000000298023224
train/clip_range,86016,0.20000000298023224
train/clip_range,88064,0.20000000298023224
train/clip_range,90112,0.20000000298023224
train/clip_range,92160,0.20000000298023224
train/clip_range,94208,0.20000000298023224
train/clip_range,96256,0.20000000298023224
train/clip_range,98304,0.20000000298023224
train/clip_range,100352,0.20000000298023224
train/clip_range,102400,0.20000000298023224
train/clip_range,104448,0.20000000298023224
train/clip_range,106496,0.20000000298023224
train/clip_range,108544,0.20000000298023224
train/clip_range,110592,0.20000000298023224
train/clip_range,112640,0.20000000298023224
train/clip_range,114688,0.20000000298023224
train/clip_range,116736,0.20000000298023224
train/clip_range,118784,0.20000000298023224
train/clip_range,120832,0.20000000298023224
train/clip_range,122880,0.20000000298023224
train/clip_range,124928,0.20000000298023224
train/clip_range,126976,0.20000000298023224
train/clip_range,129024,0.20000000298023224
train/clip_range,131072,0.20000000298023224
train/clip_range,133120,0.20000000298023224
train/clip_range,135168,0.20000000298023224
train/clip_range,137216,0.20000000298023224
train/clip_range,139264,0.20000000298023224
train/clip_range,141312,0.20000000298023224
train/clip_range,143360,0.20000000298023224
train/clip_range,145408,0.20000000298023224
train/clip_range,147456,0.20000000298023224
train/clip_range,149504,0.20000000298023224
train/clip_range,151552,0.20000000298023224
train/clip_range,153600,0.20000000298023224
train/clip_range,155648,0.20000000298023224
train/clip_range,157696,0.20000000298023224
train/clip_range,159744,0.20000000298023224
train/clip_range,161792,0.20000000298023224
train/clip_range,163840,0.20000000298023224
train/clip_range,165888,0.20000000298023224
train/clip_range,167936,0.20000000298023224
train/clip_range,169984,0.20000000298023224
train/clip_range,172032,0.20000000298023224
train/clip_range,174080,0.20000000298023224
train/clip_range,176128,0.20000000298023224
train/clip_range,178176,0.20000000298023224
train/clip_range,180224,0.20000000298023224
train/clip_range,182272,0.20000000298023224
train/clip_range,184320,0.20000000298023224
train/clip_range,186368,0.20000000298023224
train/clip_range,188416,0.20000000298023224
train/clip_range,190464,0.20000000298023224
train/clip_range,192512,0.20000000298023224
train/clip_range,194560,0.20000000298023224
train/clip_range,196608,0.20000000298023224
train/clip_range,198656,0.20000000298023224
train/clip_range,200704,0.20000000298023224
train/clip_range,202752,0.20000000298023224
train/clip_range,204800,0.20000000298023224
train/clip_range,206848,0.20000000298023224
train/clip_range,208896,0.20000000298023224
train/clip_range,210944,0.20000000298023224
train/clip_range,212992,0.20000000298023224
train/clip_range,215040,0.20000000298023224
train/clip_range,217088,0.20000000298023224
train/clip_range,219136,0.20000000298023224
train/clip_range,221184,0.20000000298023224
train/clip_range,223232,0.20000000298023224
train/clip_range,225280,0.20000000298023224
train/clip_range,227328,0.20000000298023224
train/clip_range,229376,0.20000000298023224
train/clip_range,231424,0.20000000298023224
train/clip_range,233472,0.20000000298023224
train/clip_range,235520,0.20000000298023224
train/clip_range,237568,0.20000000298023224
train/clip_range,239616,0.20000000298023224
train/clip_range,241664,0.20000000298023224
train/clip_range,243712,0.20000000298023224
train/clip_range,245760,0.20000000298023224
train/clip_range,247808,0.20000000298023224
train/clip_range,249856,0.20000000298023224
train/clip_range,251904,0.20000000298023224
train/clip_range,253952,0.20000000298023224
train/clip_range,256000,0.20000000298023224
train/clip_range,258048,0.20000000298023224
train/clip_range,260096,0.20000000298023224
train/clip_range,262144,0.20000000298023224
train/clip_range,264192,0.20000000298023224
train/clip_range,266240,0.20000000298023224
train/clip_range,268288,0.20000000298023224
train/clip_range,270336,0.20000000298023224
train/clip_range,272384,0.20000000298023224
train/clip_range,274432,0.20000000298023224
train/clip_range,276480,0.20000000298023224
train/clip_range,278528,0.20000000298023224
train/clip_range,280576,0.20000000298023224
train/clip_range,282624,0.20000000298023224
train/clip_range,284672,0.20000000298023224
train/clip_range,286720,0.20000000298023224
train/clip_range,288768,0.20000000298023224
train/clip_range,290816,0.20000000298023224
train/clip_range,292864,0.20000000298023224
train/clip_range,294912,0.20000000298023224
train/clip_range,296960,0.20000000298023224
train/clip_range,299008,0.20000000298023224
train/clip_range,301056,0.20000000298023224
train/clip_range,303104,0.20000000298023224
train/clip_range,305152,0.20000000298023224
train/clip_range,307200,0.20000000298023224
train/clip_range,309248,0.20000000298023224
train/clip_range,311296,0.20000000298023224
train/clip_range,313344,0.20000000298023224
train/clip_range,315392,0.20000000298023224
train/clip_range,317440,0.20000000298023224
train/clip_range,319488,0.20000000298023224
train/clip_range,321536,0.20000000298023224
train/clip_range,323584,0.20000000298023224
train/clip_range,325632,0.20000000298023224
train/clip_range,327680,0.20000000298023224
train/clip_range,329728,0.20000000298023224
train/clip_range,331776,0.20000000298023224
train/clip_range,333824,0.20000000298023224
train/clip_range,335872,0.20000000298023224
train/clip_range,337920,0.20000000298023224
train/clip_range,339968,0.20000000298023224
train/clip_range,342016,0.20000000298023224
train/clip_range,344064,0.20000000298023224
train/clip_range,346112,0.20000000298023224
train/clip_range,348160,0.20000000298023224
train/clip_range,350208,0.20000000298023224
train/clip_range,352256,0.20000000298023224
train/clip_range,354304,0.20000000298023224
train/clip_range,356352,0.20000000298023224
train/clip_range,358400,0.20000000298023224
train/clip_range,360448,0.20000000298023224
train/clip_range,362496,0.20000000298023224
train/clip_range,364544,0.20000000298023224
train/clip_range,366592,0.20000000298023224
train/clip_range,368640,0.20000000298023224
train/clip_range,370688,0.20000000298023224
train/clip_range,372736,0.20000000298023224
train/clip_range,374784,0.20000000298023224
train/clip_range,376832,0.20000000298023224
train/clip_range,378880,0.20000000298023224
train/clip_range,380928,0.20000000298023224
train/clip_range,382976,0.20000000298023224
train/clip_range,385024,0.20000000298023224
train/clip_range,387072,0.20000000298023224
train/clip_range,389120,0.20000000298023224
train/clip_range,391168,0.20000000298023224
train/clip_range,393216,0.20000000298023224
train/clip_range,395264,0.20000000298023224
train/clip_range,397312,0.20000000298023224
train/clip_range,399360,0.20000000298023224
train/clip_range,401408,0.20000000298023224
train/clip_range,403456,0.20000000298023224
train/clip_range,405504,0.20000000298023224
train/clip_range,407552,0.20000000298023224
train/clip_range,409600,0.20000000298023224
train/clip_range,411648,0.20000000298023224
train/clip_range,413696,0.20000000298023224
train/clip_range,415744,0.20000000298023224
train/clip_range,417792,0.20000000298023224
train/clip_range,419840,0.20000000298023224
train/clip_range,421888,0.20000000298023224
